AuthorID,Author,Date,Content,Attachments,Reactions
"158446028977209344","sakubigryphon","2023-03-07T18:00:01.8020000+00:00","It's so good","",""
"118543365741608960","tisaric","2023-03-07T18:00:03.8540000+00:00","the mixing is so good","",""
"801461035693375508","elliekiss","2023-03-07T18:00:09.5210000+00:00","Cant wait for the monkey squirrel","",""
"186125125886672896","gordotforrot","2023-03-07T18:00:25.0670000+00:00","THE FACE","",""
"186125125886672896","gordotforrot","2023-03-07T18:00:26.9870000+00:00","IM DYING","",""
"261581355064754180","assistantweeby","2023-03-07T18:00:29.8780000+00:00","live francis york morgan reaction","https://cdn.discordapp.com/attachments/1082723283700551880/1082724470839582730/image.png?ex=669806bd&is=6696b53d&hm=59168f066f6b200d97f9155b57d99e504bb870e636d853ab447db712bd9cb659&",""
"209074670912274432","crazywik","2023-03-07T18:00:35.8600000+00:00","https://tenor.com/view/deadly-premonition-red-seed-investigations-francis-york-morgan-smile-grin-gif-17770837","",""
"226558686947049472","aniforprez","2023-03-07T18:00:44.7410000+00:00","THAT FPS","",""
"983980935735312424","meta_magician","2023-03-07T18:00:50.8290000+00:00","Live Zach reaction","",""
"261581355064754180","assistantweeby","2023-03-07T18:00:52.3190000+00:00","i love the","",""
"261581355064754180","assistantweeby","2023-03-07T18:00:53.6180000+00:00","ababaa","",""
"261581355064754180","assistantweeby","2023-03-07T18:00:56.2510000+00:00","in the background","",""
"186125125886672896","gordotforrot","2023-03-07T18:00:58.6090000+00:00","WHAT ARE THOSE NOISES <:Valle:458329445741101056>","",""
"258329093496504330","babypigman","2023-03-07T18:01:03.9260000+00:00","this game came out the same year as mass effect 2 and bioshock 2 btw","",""
"258329093496504330","babypigman","2023-03-07T18:01:19.9200000+00:00","and god of war 3 <:LUL:745006699689279628>","",""
"256888673574846464","caputtes","2023-03-07T18:01:38.5350000+00:00","sometimes I think about bishie beta York and I get really really scared","https://cdn.discordapp.com/attachments/1082723283700551880/1082724758459793468/beta_york.jpg?ex=66980702&is=6696b582&hm=c4c8c69982c49ab74bb1b6dfa3494b9a933e14bcae0edfe1f4356f640bc0f937&",""
