Author,Date,Reactions
joseph_anderson_,2022-12-22T10:58:08.3870000+00:00,0
joseph_anderson_,2022-12-22T10:58:38.2800000+00:00,0
kusoro,2022-12-22T10:58:42.6100000+00:00,0
kusoro,2022-12-22T11:01:39.1930000+00:00,0
kusoro,2022-12-22T11:02:07.9340000+00:00,0
kusoro,2022-12-22T11:03:56.0490000+00:00,0
sedicentefricchettone,2022-12-22T11:06:22.2900000+00:00,0
sedicentefricchettone,2022-12-22T11:14:39.6940000+00:00,0
kusoro,2022-12-22T11:14:54.6610000+00:00,0
kusoro,2022-12-22T11:16:24.9480000+00:00,0
joseph_anderson_,2022-12-22T11:20:34.5560000+00:00,0
joseph_anderson_,2022-12-22T11:20:47.1430000+00:00,0
sedicentefricchettone,2022-12-22T11:23:34.6970000+00:00,0
sedicentefricchettone,2022-12-22T11:23:53.8310000+00:00,0
sedicentefricchettone,2022-12-22T11:25:12.6460000+00:00,0
kusoro,2022-12-22T11:25:23.4050000+00:00,0
kusoro,2022-12-22T11:26:33.7340000+00:00,0
kusoro,2022-12-22T11:26:53.2730000+00:00,0
sedicentefricchettone,2022-12-22T11:27:05.9890000+00:00,0
kusoro,2022-12-22T11:27:30.3180000+00:00,0
sedicentefricchettone,2022-12-22T11:27:49.4710000+00:00,0
sedicentefricchettone,2022-12-22T11:27:58.9990000+00:00,0
violinsexual,2022-12-22T11:28:20.9740000+00:00,0
violinsexual,2022-12-22T11:28:33.9390000+00:00,0
violinsexual,2022-12-22T11:28:50.5690000+00:00,0
kusoro,2022-12-22T11:28:54.7390000+00:00,0
violinsexual,2022-12-22T11:28:57.9830000+00:00,0
kusoro,2022-12-22T11:29:03.8480000+00:00,0
violinsexual,2022-12-22T11:29:06.1240000+00:00,0
violinsexual,2022-12-22T11:32:41.7180000+00:00,0
violinsexual,2022-12-22T11:32:50.2830000+00:00,0
violinsexual,2022-12-22T11:33:01.0670000+00:00,0
kusoro,2022-12-22T11:33:49.4240000+00:00,0
sedicentefricchettone,2022-12-22T12:03:01.9670000+00:00,0
sedicentefricchettone,2022-12-22T12:03:34.2610000+00:00,0
kusoro,2022-12-22T12:04:24.3570000+00:00,0
kusoro,2022-12-22T12:05:04.5220000+00:00,0
dan6368,2022-12-22T12:19:30.3150000+00:00,0
dan6368,2022-12-22T12:19:33.2430000+00:00,1
dan6368,2022-12-22T12:19:43.5870000+00:00,0
dan6368,2022-12-22T12:19:54.8430000+00:00,0
