Author,Date,Reactions
joseph_anderson_,2023-05-14T04:05:10.9390000+00:00,311
joseph_anderson_,2023-05-15T05:54:32.1260000+00:00,140
joseph_anderson_,2023-05-16T16:06:56.5300000+00:00,132
joseph_anderson_,2023-05-17T16:24:45.9900000+00:00,226
joseph_anderson_,2023-05-30T16:31:49.3560000+00:00,238
joseph_anderson_,2023-05-31T16:43:58.9550000+00:00,203
joseph_anderson_,2023-06-01T16:10:17.3980000+00:00,169
joseph_anderson_,2023-06-02T17:27:08.4020000+00:00,258
joseph_anderson_,2023-06-06T16:51:23.6770000+00:00,215
joseph_anderson_,2023-06-07T16:57:37.7970000+00:00,229
joseph_anderson_,2023-06-08T17:53:42.4540000+00:00,106
joseph_anderson_,2023-06-09T17:48:58.7630000+00:00,166
joseph_anderson_,2023-06-11T16:59:39.5460000+00:00,115
joseph_anderson_,2023-06-14T04:14:34.7570000+00:00,131
joseph_anderson_,2023-06-15T04:11:40.0640000+00:00,127
joseph_anderson_,2023-06-15T15:25:24.3350000+00:00,106
joseph_anderson_,2023-06-16T16:11:45.3280000+00:00,85
joseph_anderson_,2023-06-20T16:11:10.5700000+00:00,141
joseph_anderson_,2023-06-21T16:27:11.6290000+00:00,192
joseph_anderson_,2023-06-22T16:24:12.5620000+00:00,137
joseph_anderson_,2023-06-23T17:00:13.9970000+00:00,171
joseph_anderson_,2023-06-27T17:05:56.2370000+00:00,154
joseph_anderson_,2023-06-28T16:43:57.5810000+00:00,157
joseph_anderson_,2023-06-29T16:44:03.6920000+00:00,336
joseph_anderson_,2023-06-30T17:08:45.6980000+00:00,298
joseph_anderson_,2023-07-05T02:10:54.0340000+00:00,144
joseph_anderson_,2023-07-06T01:41:22.6240000+00:00,157
joseph_anderson_,2023-07-07T02:22:10.5620000+00:00,159
joseph_anderson_,2023-07-08T02:39:11.1060000+00:00,226
joseph_anderson_,2023-07-09T02:07:41.0480000+00:00,151
joseph_anderson_,2023-07-11T06:09:43.6470000+00:00,167
joseph_anderson_,2023-07-12T16:37:30.5310000+00:00,239
joseph_anderson_,2023-07-13T16:13:06.6050000+00:00,205
joseph_anderson_,2023-07-14T17:55:47.8370000+00:00,149
joseph_anderson_,2023-07-15T17:25:05.7140000+00:00,159
joseph_anderson_,2023-07-18T16:37:40.3110000+00:00,260
joseph_anderson_,2023-07-19T16:43:36.6080000+00:00,172
joseph_anderson_,2023-07-20T17:28:46.0890000+00:00,223
joseph_anderson_,2023-07-21T16:33:44.6160000+00:00,185
joseph_anderson_,2023-07-25T16:06:12.6910000+00:00,190
joseph_anderson_,2023-07-26T16:03:19.6580000+00:00,185
joseph_anderson_,2023-07-27T16:43:20.2750000+00:00,180
joseph_anderson_,2023-07-28T17:05:56.7790000+00:00,214
joseph_anderson_,2023-08-01T18:39:58.4750000+00:00,363
joseph_anderson_,2023-08-02T17:21:34.2100000+00:00,293
joseph_anderson_,2023-08-03T17:08:36.2600000+00:00,204
joseph_anderson_,2023-08-04T17:51:58.5570000+00:00,232
joseph_anderson_,2023-08-05T17:38:03.5530000+00:00,218
joseph_anderson_,2023-08-08T16:18:15.0410000+00:00,176
joseph_anderson_,2023-08-09T16:33:47.6530000+00:00,239
joseph_anderson_,2023-08-10T17:06:48.3530000+00:00,342
joseph_anderson_,2023-08-11T16:29:20.4300000+00:00,236
joseph_anderson_,2023-08-12T17:11:29.7570000+00:00,171
joseph_anderson_,2023-08-13T16:11:43.1880000+00:00,257
joseph_anderson_,2023-08-22T16:20:17.6640000+00:00,229
joseph_anderson_,2023-08-23T16:17:26.5130000+00:00,180
joseph_anderson_,2023-08-24T16:17:17.7230000+00:00,192
joseph_anderson_,2023-08-25T14:31:12.8930000+00:00,178
joseph_anderson_,2023-08-25T17:46:47.1670000+00:00,180
joseph_anderson_,2023-08-26T17:28:20.9060000+00:00,141
joseph_anderson_,2023-08-29T16:08:45.5260000+00:00,131
joseph_anderson_,2023-08-30T17:05:33.8680000+00:00,164
joseph_anderson_,2023-09-01T15:10:08.9660000+00:00,247
joseph_anderson_,2023-09-03T18:17:50.7480000+00:00,262
joseph_anderson_,2023-09-04T16:35:32.2000000+00:00,190
joseph_anderson_,2023-09-05T17:13:47.0750000+00:00,198
joseph_anderson_,2023-09-06T16:15:48.0690000+00:00,137
joseph_anderson_,2023-09-07T16:19:59.9960000+00:00,169
joseph_anderson_,2023-09-08T16:53:35.2670000+00:00,178
joseph_anderson_,2023-09-09T16:16:05.4850000+00:00,169
joseph_anderson_,2023-09-12T17:14:40.4820000+00:00,162
joseph_anderson_,2023-09-13T16:57:24.6190000+00:00,207
joseph_anderson_,2023-09-14T17:17:30.7170000+00:00,201
joseph_anderson_,2023-09-19T16:06:32.0420000+00:00,204
joseph_anderson_,2023-09-20T16:49:22.2660000+00:00,184
joseph_anderson_,2023-09-21T16:08:09.5590000+00:00,164
joseph_anderson_,2023-09-22T17:16:48.3050000+00:00,179
joseph_anderson_,2023-09-23T17:39:30.0380000+00:00,158
joseph_anderson_,2023-09-24T18:19:02.4260000+00:00,241
joseph_anderson_,2023-09-25T18:09:46.1890000+00:00,126
joseph_anderson_,2023-09-26T17:36:18.1390000+00:00,328
joseph_anderson_,2023-10-22T17:24:41.9850000+00:00,228
joseph_anderson_,2023-10-23T16:16:51.3700000+00:00,226
joseph_anderson_,2023-10-24T16:11:19.3720000+00:00,218
joseph_anderson_,2023-10-25T16:16:53.5620000+00:00,187
joseph_anderson_,2023-10-26T16:27:29.0020000+00:00,219
joseph_anderson_,2023-10-27T16:18:27.8930000+00:00,161
joseph_anderson_,2023-10-28T17:44:57.4290000+00:00,155
joseph_anderson_,2023-10-30T16:22:24.8910000+00:00,230
joseph_anderson_,2023-10-31T15:55:13.2140000+00:00,195
joseph_anderson_,2023-11-01T16:33:31.5690000+00:00,189
joseph_anderson_,2023-11-02T16:52:03.8020000+00:00,323
joseph_anderson_,2023-11-05T17:30:33.0970000+00:00,222
joseph_anderson_,2023-11-27T17:06:20.6910000+00:00,295
joseph_anderson_,2023-11-28T17:23:12.4080000+00:00,183
joseph_anderson_,2023-11-29T17:26:54.4560000+00:00,161
joseph_anderson_,2023-11-30T17:28:28.7600000+00:00,170
joseph_anderson_,2023-12-01T17:27:10.7510000+00:00,202
joseph_anderson_,2023-12-07T22:00:28.5900000+00:00,269
joseph_anderson_,2023-12-29T20:52:57.8190000+00:00,510
